"No.","Time","Source","Destination","Protocol","Length","Info"
"11755","67.452240","142.251.12.190","192.168.43.100","TCP","54","443  >  58150 [ACK] Seq=116 Ack=31749 Win=35948 Len=0"
"11756","67.452240","20.44.229.112","192.168.43.100","TLSv1.2","544","Application Data"
"11771","67.488615","142.251.12.190","192.168.43.100","TLSv1.2","1054","Application Data"
"11772","67.488615","142.251.12.190","192.168.43.100","TCP","54","443  >  58150 [FIN, ACK] Seq=1116 Ack=31749 Win=35948 Len=0"
"11774","67.488722","192.168.43.100","142.251.12.190","TCP","54","58150  >  443 [ACK] Seq=31749 Ack=1117 Win=130560 Len=0"
"11775","67.490029","192.168.43.100","142.251.12.190","TCP","54","58150  >  443 [FIN, ACK] Seq=31749 Ack=1117 Win=130560 Len=0"
"11780","67.495041","192.168.43.100","20.44.229.112","TCP","54","58144  >  443 [ACK] Seq=5080 Ack=7722 Win=131072 Len=0"
"11790","67.509899","20.44.229.112","192.168.43.100","TLSv1.2","753","Server Hello, Certificate, Certificate Status, Server Key Exchange, Certificate Request, Server Hello Done"
"11795","67.527118","192.168.43.100","20.44.229.112","TLSv1.2","219","Certificate, Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"11816","67.538686","142.251.12.190","192.168.43.100","TCP","54","443  >  58150 [ACK] Seq=1117 Ack=31750 Win=35948 Len=0"
"11837","67.624849","20.44.229.112","192.168.43.100","TCP","54","443  >  58151 [ACK] Seq=6300 Ack=385 Win=4584 Len=0"
"11850","67.665487","192.168.43.100","142.251.12.94","TCP","54","58008  >  443 [FIN, ACK] Seq=582 Ack=4948 Win=130816 Len=0"
"11851","67.665639","192.168.43.100","142.251.10.119","TCP","54","58007  >  443 [FIN, ACK] Seq=582 Ack=5359 Win=130304 Len=0"
"11852","67.665808","192.168.43.100","142.251.10.94","TCP","54","58002  >  443 [FIN, ACK] Seq=2 Ack=1 Win=509 Len=0"
"11853","67.666005","192.168.43.100","142.251.10.94","TCP","54","58003  >  443 [FIN, ACK] Seq=2 Ack=1 Win=509 Len=0"
"11854","67.666702","192.168.43.100","142.251.10.101","TCP","66","58152  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"11870","67.732731","20.44.229.112","192.168.43.100","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"11873","67.735505","192.168.43.100","20.44.229.112","TCP","1414","58151  >  443 [ACK] Seq=385 Ack=6351 Win=131072 Len=1360 [TCP segment of a reassembled PDU]"
"11874","67.735505","192.168.43.100","20.44.229.112","TLSv1.2","317","Application Data"
"11875","67.735700","192.168.43.100","20.44.229.112","TCP","1414","58151  >  443 [ACK] Seq=2008 Ack=6351 Win=131072 Len=1360 [TCP segment of a reassembled PDU]"
"11876","67.735700","192.168.43.100","20.44.229.112","TLSv1.2","163","Application Data"
"11879","67.740202","142.251.10.119","192.168.43.100","TCP","54","443  >  58007 [ACK] Seq=5359 Ack=583 Win=4780 Len=0"
"11880","67.740202","142.251.12.94","192.168.43.100","TCP","54","443  >  58008 [ACK] Seq=4948 Ack=583 Win=4780 Len=0"
"11881","67.740202","142.251.10.94","192.168.43.100","TCP","54","443  >  58002 [ACK] Seq=1 Ack=3 Win=1195 Len=0"
"11882","67.740202","142.251.10.94","192.168.43.100","TCP","54","443  >  58003 [ACK] Seq=1 Ack=3 Win=1195 Len=0"
"11883","67.740202","142.251.10.101","192.168.43.100","TCP","66","443  >  58152 [SYN, ACK] Seq=0 Ack=1 Win=4200 Len=0 MSS=1400 WS=4 SACK_PERM=1"
"11884","67.740202","142.251.12.94","192.168.43.100","TCP","54","443  >  58008 [FIN, ACK] Seq=4948 Ack=583 Win=4780 Len=0"
"11885","67.740202","142.251.10.119","192.168.43.100","TCP","54","443  >  58007 [FIN, ACK] Seq=5359 Ack=583 Win=4780 Len=0"
"11886","67.740202","142.251.10.94","192.168.43.100","TCP","54","443  >  58002 [FIN, ACK] Seq=1 Ack=3 Win=1195 Len=0"
"11888","67.740416","192.168.43.100","142.251.12.94","TCP","54","58008  >  443 [ACK] Seq=583 Ack=4949 Win=130816 Len=0"
"11889","67.740527","192.168.43.100","142.251.10.119","TCP","54","58007  >  443 [ACK] Seq=583 Ack=5360 Win=130304 Len=0"
"11890","67.740597","192.168.43.100","142.251.10.94","TCP","54","58002  >  443 [ACK] Seq=3 Ack=2 Win=509 Len=0"
"11891","67.740666","192.168.43.100","142.251.10.101","TCP","54","58152  >  443 [ACK] Seq=1 Ack=1 Win=131584 Len=0"
"11892","67.740957","192.168.43.100","142.251.10.101","TLSv1.3","571","Client Hello"
"11893","67.743721","142.251.10.94","192.168.43.100","TCP","54","443  >  58003 [FIN, ACK] Seq=1 Ack=3 Win=1195 Len=0"
"11894","67.743857","192.168.43.100","142.251.10.94","TCP","54","58003  >  443 [ACK] Seq=3 Ack=2 Win=509 Len=0"
"11912","67.798720","20.44.229.112","192.168.43.100","TCP","54","443  >  58151 [ACK] Seq=6351 Ack=2008 Win=6204 Len=0"
"11914","67.804654","20.44.229.112","192.168.43.100","TCP","54","443  >  58151 [ACK] Seq=6351 Ack=3368 Win=7564 Len=0"
"11919","67.832660","142.251.10.101","192.168.43.100","TCP","54","443  >  58152 [ACK] Seq=1 Ack=518 Win=4716 Len=0"
"11920","67.832660","20.44.229.112","192.168.43.100","TCP","54","443  >  58151 [ACK] Seq=6351 Ack=3477 Win=7676 Len=0"
"11925","67.832660","142.251.10.101","192.168.43.100","TLSv1.3","1454","Server Hello, Change Cipher Spec"
"11926","67.833920","142.251.10.101","192.168.43.100","TCP","1454","443  >  58152 [PSH, ACK] Seq=1401 Ack=518 Win=4716 Len=1400 [TCP segment of a reassembled PDU]"
"11927","67.833992","192.168.43.100","142.251.10.101","TCP","54","58152  >  443 [ACK] Seq=518 Ack=2801 Win=131584 Len=0"
"11928","67.834377","142.251.10.101","192.168.43.100","TCP","1454","443  >  58152 [PSH, ACK] Seq=2801 Ack=518 Win=4716 Len=1400 [TCP segment of a reassembled PDU]"
"11958","67.882283","192.168.43.100","142.251.10.101","TCP","54","58152  >  443 [ACK] Seq=518 Ack=4201 Win=131584 Len=0"
"11968","67.937221","142.251.10.101","192.168.43.100","TCP","1454","443  >  58152 [PSH, ACK] Seq=4201 Ack=518 Win=4716 Len=1400 [TCP segment of a reassembled PDU]"
"12006","67.990040","192.168.43.100","142.251.10.101","TCP","54","58152  >  443 [ACK] Seq=518 Ack=5601 Win=131584 Len=0"
"12044","68.259658","142.251.10.101","192.168.43.100","TLSv1.3","1126","Application Data"
"12045","68.260958","192.168.43.100","142.251.10.101","TLSv1.3","118","Change Cipher Spec, Application Data"
"12090","68.536283","20.44.229.112","192.168.43.100","TCP","1454","443  >  58151 [PSH, ACK] Seq=6351 Ack=3477 Win=7676 Len=1400 [TCP segment of a reassembled PDU]"
"12091","68.536283","20.44.229.112","192.168.43.100","TLSv1.2","720","Application Data"
"12092","68.536283","142.251.10.101","192.168.43.100","TCP","54","443  >  58152 [ACK] Seq=6673 Ack=582 Win=4780 Len=0"
"12095","68.536283","142.251.10.101","192.168.43.100","TLSv1.3","662","Application Data, Application Data"
"12099","68.536468","192.168.43.100","20.44.229.112","TCP","54","58151  >  443 [ACK] Seq=3477 Ack=8417 Win=131840 Len=0"
"12116","68.578905","192.168.43.100","142.251.10.101","TCP","54","58152  >  443 [ACK] Seq=582 Ack=7281 Win=131584 Len=0"
"12136","68.614039","192.168.43.100","20.44.229.112","TCP","1414","58144  >  443 [ACK] Seq=5080 Ack=7722 Win=131072 Len=1360 [TCP segment of a reassembled PDU]"
"12137","68.614039","192.168.43.100","20.44.229.112","TLSv1.2","304","Application Data"
"12166","68.718537","192.168.43.100","20.44.229.112","TCP","1414","[TCP Retransmission] 58144  >  443 [PSH, ACK] Seq=5330 Ack=7722 Win=131072 Len=1360"
"12172","68.729291","20.44.229.112","192.168.43.100","TCP","54","443  >  58144 [ACK] Seq=7722 Ack=6690 Win=10888 Len=0"
"12231","69.396938","20.44.229.112","192.168.43.100","TCP","54","[TCP Dup ACK 12172#1] 443  >  58144 [ACK] Seq=7722 Ack=6690 Win=10888 Len=0"
"12259","69.435229","20.44.229.112","192.168.43.100","TLSv1.2","544","Application Data"
"12273","69.480674","192.168.43.100","20.44.229.112","TCP","54","58144  >  443 [ACK] Seq=6690 Ack=8212 Win=130560 Len=0"
"12410","69.835367","192.168.43.100","142.251.12.190","TCP","66","58154  >  443 [SYN] Seq=0 Win=65280 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"12495","69.988333","142.251.12.190","192.168.43.100","TCP","66","443  >  58154 [SYN, ACK] Seq=0 Ack=1 Win=4200 Len=0 MSS=1400 WS=4 SACK_PERM=1"
"12496","69.988466","192.168.43.100","142.251.12.190","TCP","54","58154  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"12497","69.989082","192.168.43.100","142.251.12.190","TLSv1.2","457","Client Hello"
"12543","70.068975","142.251.12.190","192.168.43.100","TCP","54","443  >  58154 [ACK] Seq=1 Ack=404 Win=4600 Len=0"
"12553","70.087037","142.251.12.190","192.168.43.100","TLSv1.2","169","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"12554","70.089069","192.168.43.100","142.251.12.190","TLSv1.2","1414","Change Cipher Spec, Encrypted Handshake Message"
"12555","70.089069","192.168.43.100","142.251.12.190","TCP","1414","58154  >  443 [ACK] Seq=1764 Ack=116 Win=131584 Len=1360 [TCP segment of a reassembled PDU]"
"12556","70.089069","192.168.43.100","142.251.12.190","TLSv1.2","1206","Application Data"
"12594","70.167452","142.251.12.190","192.168.43.100","TCP","54","443  >  58154 [ACK] Seq=116 Ack=1764 Win=5960 Len=0"
"12595","70.167452","142.251.12.190","192.168.43.100","TCP","54","443  >  58154 [ACK] Seq=116 Ack=3124 Win=7320 Len=0"
"12596","70.167452","142.251.12.190","192.168.43.100","TCP","54","443  >  58154 [ACK] Seq=116 Ack=4276 Win=8472 Len=0"
"12597","70.167521","192.168.43.100","142.251.12.190","TCP","1414","58154  >  443 [ACK] Seq=4276 Ack=116 Win=131584 Len=1360 [TCP segment of a reassembled PDU]"
"12598","70.167521","192.168.43.100","142.251.12.190","TLSv1.2","473","Application Data"
"12640","70.247620","142.251.12.190","192.168.43.100","TCP","54","443  >  58154 [ACK] Seq=116 Ack=6055 Win=10252 Len=0"
"12659","70.278597","142.251.12.190","192.168.43.100","TLSv1.2","684","Application Data"
"12660","70.278597","142.251.12.190","192.168.43.100","TCP","54","443  >  58154 [FIN, ACK] Seq=746 Ack=6055 Win=10252 Len=0"
"12662","70.278819","192.168.43.100","142.251.12.190","TCP","54","58154  >  443 [ACK] Seq=6055 Ack=747 Win=131072 Len=0"
"12664","70.279444","192.168.43.100","142.251.12.190","TCP","54","58154  >  443 [FIN, ACK] Seq=6055 Ack=747 Win=131072 Len=0"
"12704","70.335788","142.251.12.190","192.168.43.100","TCP","54","443  >  58154 [ACK] Seq=747 Ack=6056 Win=10252 Len=0"
"12872","70.602944","192.168.43.100","74.125.24.94","TCP","54","58017  >  443 [FIN, ACK] Seq=582 Ack=4934 Win=130816 Len=0"
"12873","70.603124","192.168.43.100","74.125.200.132","TCP","54","58014  >  443 [FIN, ACK] Seq=582 Ack=8101 Win=130304 Len=0"
"12896","70.705842","74.125.200.132","192.168.43.100","TCP","54","443  >  58014 [ACK] Seq=8101 Ack=583 Win=4780 Len=0"
"12897","70.716840","74.125.24.94","192.168.43.100","TCP","54","443  >  58017 [ACK] Seq=4934 Ack=583 Win=4780 Len=0"
"12898","70.717139","74.125.200.132","192.168.43.100","TCP","54","443  >  58014 [FIN, ACK] Seq=8101 Ack=583 Win=4780 Len=0"
"12899","70.717139","74.125.24.94","192.168.43.100","TCP","54","443  >  58017 [FIN, ACK] Seq=4934 Ack=583 Win=4780 Len=0"
"12900","70.717183","192.168.43.100","74.125.200.132","TCP","54","58014  >  443 [ACK] Seq=583 Ack=8102 Win=130304 Len=0"
"12901","70.717275","192.168.43.100","74.125.24.94","TCP","54","58017  >  443 [ACK] Seq=583 Ack=4935 Win=130816 Len=0"
"12907","70.750977","192.168.43.100","74.125.24.94","TCP","66","58155  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"12913","70.789886","74.125.24.94","192.168.43.100","TCP","66","443  >  58155 [SYN, ACK] Seq=0 Ack=1 Win=4200 Len=0 MSS=1400 WS=4 SACK_PERM=1"
"12914","70.790003","192.168.43.100","74.125.24.94","TCP","54","58155  >  443 [ACK] Seq=1 Ack=1 Win=131584 Len=0"
"12915","70.790379","192.168.43.100","74.125.24.94","TLSv1.3","571","Client Hello"
"12946","71.053021","192.168.43.100","74.125.24.94","TCP","571","[TCP Retransmission] 58155  >  443 [PSH, ACK] Seq=1 Ack=1 Win=131584 Len=517"
"12953","71.094893","74.125.24.94","192.168.43.100","TCP","54","443  >  58155 [ACK] Seq=1 Ack=518 Win=4716 Len=0"
"12971","71.156570","74.125.24.94","192.168.43.100","TLSv1.3","1454","Server Hello, Change Cipher Spec"
"12972","71.157701","74.125.24.94","192.168.43.100","TCP","1454","443  >  58155 [PSH, ACK] Seq=1401 Ack=518 Win=4716 Len=1400 [TCP segment of a reassembled PDU]"
"12973","71.157738","192.168.43.100","74.125.24.94","TCP","54","58155  >  443 [ACK] Seq=518 Ack=2801 Win=131584 Len=0"
"12974","71.159832","74.125.24.94","192.168.43.100","TCP","1454","443  >  58155 [PSH, ACK] Seq=2801 Ack=518 Win=4716 Len=1400 [TCP segment of a reassembled PDU]"
"13005","71.207764","192.168.43.100","74.125.24.94","TCP","54","58155  >  443 [ACK] Seq=518 Ack=4201 Win=131584 Len=0"
"13066","71.278342","74.125.24.94","192.168.43.100","TLSv1.3","178","Application Data"
"13096","71.296169","192.168.43.100","74.125.24.94","TLSv1.3","118","Change Cipher Spec, Application Data"
"13097","71.296720","192.168.43.100","74.125.24.94","TLSv1.3","146","Application Data"
"13098","71.297029","192.168.43.100","74.125.24.94","TLSv1.3","350","Application Data"
"13119","71.331967","74.125.24.94","192.168.43.100","TCP","54","443  >  58155 [ACK] Seq=4325 Ack=674 Win=4872 Len=0"
"13123","71.342356","74.125.24.94","192.168.43.100","TCP","54","443  >  58155 [ACK] Seq=4325 Ack=970 Win=5168 Len=0"
"13124","71.342356","74.125.24.94","192.168.43.100","TLSv1.3","662","Application Data, Application Data"
"13125","71.342667","192.168.43.100","74.125.24.94","TLSv1.3","85","Application Data"
"13126","71.380027","74.125.24.94","192.168.43.100","TLSv1.3","485","Application Data, Application Data, Application Data, Application Data"
"13127","71.380883","192.168.43.100","74.125.24.94","TLSv1.3","93","Application Data"
"13128","71.381068","192.168.43.100","74.125.24.94","TLSv1.3","89","Application Data"
"13185","71.462377","74.125.24.94","192.168.43.100","TCP","54","443  >  58155 [ACK] Seq=5364 Ack=1075 Win=5272 Len=0"
"13952","72.668986","192.168.43.100","142.251.12.190","TCP","66","58157  >  443 [SYN] Seq=0 Win=65280 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"14028","72.803071","192.168.43.100","172.217.194.138","TCP","55","[TCP Keep-Alive] 58075  >  443 [ACK] Seq=581 Ack=7281 Win=131584 Len=1"
"14119","73.017789","142.251.12.190","192.168.43.100","TCP","66","443  >  58157 [SYN, ACK] Seq=0 Ack=1 Win=4200 Len=0 MSS=1400 WS=4 SACK_PERM=1"
"14122","73.018041","192.168.43.100","142.251.12.190","TCP","54","58157  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"14124","73.019646","192.168.43.100","142.251.12.190","TLSv1.2","457","Client Hello"
"14176","73.088968","172.217.194.138","192.168.43.100","TCP","54","[TCP Keep-Alive ACK] 443  >  58075 [ACK] Seq=7281 Ack=582 Win=4780 Len=0"
"14268","73.268021","142.251.12.190","192.168.43.100","TCP","54","443  >  58157 [ACK] Seq=1 Ack=404 Win=4600 Len=0"
"14286","73.331518","142.251.12.190","192.168.43.100","TLSv1.2","169","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"14312","73.338191","192.168.43.100","142.251.12.190","TLSv1.2","1414","Change Cipher Spec, Encrypted Handshake Message"
"14313","73.338191","192.168.43.100","142.251.12.190","TCP","1414","58157  >  443 [ACK] Seq=1764 Ack=116 Win=131584 Len=1360 [TCP segment of a reassembled PDU]"
"14314","73.338191","192.168.43.100","142.251.12.190","TLSv1.2","977","Application Data"
"14432","73.480834","142.251.12.190","192.168.43.100","TCP","54","443  >  58157 [ACK] Seq=116 Ack=1764 Win=5960 Len=0"
"14439","73.487852","142.251.12.190","192.168.43.100","TCP","54","443  >  58157 [ACK] Seq=116 Ack=3124 Win=7320 Len=0"
"14440","73.487852","142.251.12.190","192.168.43.100","TCP","54","443  >  58157 [ACK] Seq=116 Ack=4047 Win=8244 Len=0"
"14463","73.519901","142.251.12.190","192.168.43.100","TLSv1.2","590","Application Data"
"14464","73.519901","142.251.12.190","192.168.43.100","TCP","54","443  >  58157 [FIN, ACK] Seq=652 Ack=4047 Win=8244 Len=0"
"14465","73.520059","192.168.43.100","142.251.12.190","TCP","54","58157  >  443 [ACK] Seq=4047 Ack=653 Win=131072 Len=0"
"14467","73.520846","192.168.43.100","142.251.12.190","TCP","54","58157  >  443 [FIN, ACK] Seq=4047 Ack=653 Win=131072 Len=0"
"14585","73.683470","142.251.12.190","192.168.43.100","TCP","54","443  >  58157 [ACK] Seq=653 Ack=4048 Win=8244 Len=0"
"14799","73.944364","192.168.43.100","142.251.12.190","TCP","66","58159  >  443 [SYN] Seq=0 Win=65280 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"14800","73.974860","192.168.43.100","172.217.194.138","TCP","55","[TCP Keep-Alive] 58074  >  443 [ACK] Seq=1550 Ack=33801 Win=131584 Len=1"
"14801","74.006615","142.251.12.190","192.168.43.100","TCP","66","443  >  58159 [SYN, ACK] Seq=0 Ack=1 Win=4200 Len=0 MSS=1400 WS=4 SACK_PERM=1"
"14802","74.006786","192.168.43.100","142.251.12.190","TCP","54","58159  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"14803","74.036578","172.217.194.138","192.168.43.100","TCP","54","[TCP Keep-Alive ACK] 443  >  58074 [ACK] Seq=33801 Ack=1551 Win=5748 Len=0"
"14804","74.039292","192.168.43.100","142.251.12.190","TLSv1.2","457","Client Hello"
"14805","74.080000","142.251.12.190","192.168.43.100","TCP","54","443  >  58159 [ACK] Seq=1 Ack=404 Win=4600 Len=0"
"14806","74.089880","142.251.12.190","192.168.43.100","TLSv1.2","169","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"14807","74.091870","192.168.43.100","142.251.12.190","TLSv1.2","1414","Change Cipher Spec, Encrypted Handshake Message"
"14808","74.091870","192.168.43.100","142.251.12.190","TCP","1414","58159  >  443 [ACK] Seq=1764 Ack=116 Win=131584 Len=1360 [TCP segment of a reassembled PDU]"
"14809","74.091870","192.168.43.100","142.251.12.190","TLSv1.2","346","Application Data"
"14810","74.148918","142.251.12.190","192.168.43.100","TCP","54","443  >  58159 [ACK] Seq=116 Ack=1764 Win=5960 Len=0"
"14811","74.150673","142.251.12.190","192.168.43.100","TCP","54","443  >  58159 [ACK] Seq=116 Ack=3416 Win=7612 Len=0"
"14812","74.186113","142.251.12.190","192.168.43.100","TLSv1.2","684","Application Data"
"14813","74.186360","142.251.12.190","192.168.43.100","TCP","54","443  >  58159 [FIN, ACK] Seq=746 Ack=3416 Win=7612 Len=0"
"14814","74.186430","192.168.43.100","142.251.12.190","TCP","54","58159  >  443 [ACK] Seq=3416 Ack=747 Win=131072 Len=0"
"14815","74.186833","192.168.43.100","142.251.12.190","TCP","54","58159  >  443 [FIN, ACK] Seq=3416 Ack=747 Win=131072 Len=0"
"14816","74.239979","142.251.12.190","192.168.43.100","TCP","54","443  >  58159 [ACK] Seq=747 Ack=3417 Win=7612 Len=0"
"14817","74.358782","192.168.43.100","216.239.38.120","TCP","66","58160  >  443 [SYN] Seq=0 Win=65280 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"14818","74.390148","216.239.38.120","192.168.43.100","TCP","66","443  >  58160 [SYN, ACK] Seq=0 Ack=1 Win=4200 Len=0 MSS=1400 WS=4 SACK_PERM=1"
"14819","74.390292","192.168.43.100","216.239.38.120","TCP","54","58160  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"14820","74.390761","192.168.43.100","216.239.38.120","TLSv1.2","456","Client Hello"
"14821","74.441110","216.239.38.120","192.168.43.100","TCP","54","443  >  58160 [ACK] Seq=1 Ack=403 Win=4600 Len=0"
"14822","74.483452","216.239.38.120","192.168.43.100","TLSv1.2","169","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"14823","74.485098","192.168.43.100","216.239.38.120","TLSv1.2","1054","Change Cipher Spec, Encrypted Handshake Message, Application Data"
"14824","74.553249","216.239.38.120","192.168.43.100","TCP","54","443  >  58160 [ACK] Seq=116 Ack=1403 Win=5600 Len=0"
"14825","74.568386","216.239.38.120","192.168.43.100","TLSv1.2","1123","Application Data"
"14826","74.568386","216.239.38.120","192.168.43.100","TCP","54","443  >  58160 [FIN, ACK] Seq=1185 Ack=1403 Win=5600 Len=0"
"14827","74.568799","192.168.43.100","216.239.38.120","TCP","54","58160  >  443 [ACK] Seq=1403 Ack=1186 Win=130560 Len=0"
"14828","74.584461","192.168.43.100","74.125.24.148","TCP","55","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=591 Ack=5596 Win=130048 Len=1"
"14829","74.584789","192.168.43.100","74.125.24.156","TCP","55","[TCP Keep-Alive] 58089  >  443 [ACK] Seq=591 Ack=5620 Win=131584 Len=1"
"14830","74.588772","192.168.43.100","216.239.38.120","TCP","54","58160  >  443 [FIN, ACK] Seq=1403 Ack=1186 Win=130560 Len=0"
"14831","74.631208","216.239.38.120","192.168.43.100","TCP","54","443  >  58160 [ACK] Seq=1186 Ack=1404 Win=5600 Len=0"
"14832","74.643575","74.125.24.156","192.168.43.100","TCP","54","[TCP Keep-Alive ACK] 443  >  58089 [ACK] Seq=5620 Ack=592 Win=4788 Len=0"
"14833","74.643575","74.125.24.148","192.168.43.100","TCP","54","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=5596 Ack=592 Win=4788 Len=0"
"14834","74.647179","192.168.43.100","216.239.38.120","TCP","66","58162  >  443 [SYN] Seq=0 Win=65280 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"14835","74.685321","192.168.43.100","216.239.38.120","TCP","66","58164  >  443 [SYN] Seq=0 Win=65280 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"14836","74.692168","216.239.38.120","192.168.43.100","TCP","66","443  >  58162 [SYN, ACK] Seq=0 Ack=1 Win=4200 Len=0 MSS=1400 WS=4 SACK_PERM=1"
"14837","74.692327","192.168.43.100","216.239.38.120","TCP","54","58162  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"14838","74.695635","192.168.43.100","216.239.38.120","TLSv1.2","456","Client Hello"
"14839","74.730790","216.239.38.120","192.168.43.100","TCP","66","443  >  58164 [SYN, ACK] Seq=0 Ack=1 Win=4200 Len=0 MSS=1400 WS=4 SACK_PERM=1"
"14840","74.730948","192.168.43.100","216.239.38.120","TCP","54","58164  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"14841","74.731340","192.168.43.100","216.239.38.120","TLSv1.2","456","Client Hello"
"14842","74.738890","216.239.38.120","192.168.43.100","TCP","54","443  >  58162 [ACK] Seq=1 Ack=403 Win=4600 Len=0"
"14843","74.770347","216.239.38.120","192.168.43.100","TLSv1.2","169","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"14844","74.776705","216.239.38.120","192.168.43.100","TCP","54","443  >  58164 [ACK] Seq=1 Ack=403 Win=4600 Len=0"
"14845","74.789862","192.168.43.100","216.239.38.120","TLSv1.2","1168","Change Cipher Spec, Encrypted Handshake Message, Application Data"
"14846","74.796224","216.239.38.120","192.168.43.100","TLSv1.2","169","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"14847","74.806739","192.168.43.100","216.239.38.120","TLSv1.2","1054","Change Cipher Spec, Encrypted Handshake Message, Application Data"
"14848","74.842814","216.239.38.120","192.168.43.100","TCP","54","443  >  58162 [ACK] Seq=116 Ack=1517 Win=5716 Len=0"
"14849","74.842970","216.239.38.120","192.168.43.100","TCP","54","443  >  58164 [ACK] Seq=116 Ack=1403 Win=5600 Len=0"
"14850","74.899106","216.239.38.120","192.168.43.100","TLSv1.2","1086","Application Data"
"14851","74.900669","216.239.38.120","192.168.43.100","TCP","54","443  >  58164 [FIN, ACK] Seq=1148 Ack=1403 Win=5600 Len=0"
"14852","74.900865","192.168.43.100","216.239.38.120","TCP","54","58164  >  443 [ACK] Seq=1403 Ack=1149 Win=130560 Len=0"
"14853","74.902005","192.168.43.100","216.239.38.120","TCP","54","58164  >  443 [FIN, ACK] Seq=1403 Ack=1149 Win=130560 Len=0"
"14854","74.962402","216.239.38.120","192.168.43.100","TLSv1.2","1454","Application Data"
"14855","74.963934","216.239.38.120","192.168.43.100","TLSv1.2","1454","Application Data"
"14856","74.964026","192.168.43.100","216.239.38.120","TCP","54","58162  >  443 [ACK] Seq=1517 Ack=2916 Win=131840 Len=0"
"14857","74.965758","216.239.38.120","192.168.43.100","TLSv1.2","1454","Application Data"
"14858","74.993721","216.239.38.120","192.168.43.100","TLSv1.2","1454","Application Data"
"14859","74.993838","192.168.43.100","216.239.38.120","TCP","54","58162  >  443 [ACK] Seq=1517 Ack=5716 Win=131840 Len=0"
"14860","74.997076","216.239.38.120","192.168.43.100","TLSv1.2","1454","Application Data, Application Data"
"14861","74.997373","216.239.38.120","192.168.43.100","TCP","54","443  >  58164 [ACK] Seq=1149 Ack=1404 Win=5600 Len=0"
"14862","75.023940","216.239.38.120","192.168.43.100","TLSv1.2","1454","Application Data [TCP segment of a reassembled PDU]"
"14863","75.024301","192.168.43.100","216.239.38.120","TCP","54","58162  >  443 [ACK] Seq=1517 Ack=8516 Win=131840 Len=0"
"14864","75.054013","216.239.38.120","192.168.43.100","TLSv1.2","1454","Application Data [TCP segment of a reassembled PDU]"
"14865","75.062355","216.239.38.120","192.168.43.100","TLSv1.2","1454","Application Data [TCP segment of a reassembled PDU]"
"14866","75.062355","216.239.38.120","192.168.43.100","TLSv1.2","1454","Application Data [TCP segment of a reassembled PDU]"
"14867","75.062458","192.168.43.100","216.239.38.120","TCP","54","58162  >  443 [ACK] Seq=1517 Ack=12716 Win=131840 Len=0"
"14868","75.062928","216.239.38.120","192.168.43.100","TLSv1.2","1454","Application Data [TCP segment of a reassembled PDU]"
"14869","75.062986","192.168.43.100","216.239.38.120","TCP","54","58162  >  443 [ACK] Seq=1517 Ack=14116 Win=131840 Len=0"
"14870","75.084824","216.239.38.120","192.168.43.100","TLSv1.2","1454","Application Data [TCP segment of a reassembled PDU]"
"14871","75.092047","216.239.38.120","192.168.43.100","TLSv1.2","1454","Application Data [TCP segment of a reassembled PDU]"
"14872","75.092176","192.168.43.100","216.239.38.120","TCP","54","58162  >  443 [ACK] Seq=1517 Ack=16916 Win=131840 Len=0"
"14873","75.109894","216.239.38.120","192.168.43.100","TLSv1.2","1454","Application Data [TCP segment of a reassembled PDU]"
"14874","75.111585","216.239.38.120","192.168.43.100","TLSv1.2","1454","Application Data [TCP segment of a reassembled PDU]"
"14875","75.111585","216.239.38.120","192.168.43.100","TLSv1.2","1454","Application Data [TCP segment of a reassembled PDU]"
"14876","75.111660","192.168.43.100","216.239.38.120","TCP","54","58162  >  443 [ACK] Seq=1517 Ack=21116 Win=131840 Len=0"
"14877","75.112520","216.239.38.120","192.168.43.100","TLSv1.2","1454","Application Data [TCP segment of a reassembled PDU]"
